Id,Label,Year,Authors,InDegree,OutDegree,PageRank
21124,Designing DCCP: congestion control without reliability,2006,"Eddie Kohler,Mark Handley,Sally Floyd",2,0,0.0002713625391421164
21133,A Method for Reducing False Hits in Querying Encrypted Databases,2006,"Yi Tang,Jun Yun",1,0,0.0002713625391421164
21140,Deployment analysis in underwater acoustic wireless sensor networks,2006,"Dario Pompili,Tommaso Melodia,Ian F. Akyildiz",1,0,0.00020895934384009693
21144,MIRO: multi-path interdomain routing,2006,"Wen Xu,Jennifer Rexford",2,0,0.00022976040894077008
21157,Probabilistic Fusion of Stereo with Color and Contrast for Bilayer Segmentation,2006,"Vladimir Kolmogorov,Antonio Criminisi Andrew Blake",1,0,0.000324515458953968
21168,A Semantic Web-Based Approach to Knowledge Management for Grid Applications,2007,"Liming Chen,Nigel R. Shadbolt,Carole A. Goble",0,2,0.00014655614853807745
21345,The Semantic Web Revisited,2006,"Nigel Shadbolt,Tim Berners-Lee,Wendy Hall",3,0,0.00039616892974615525
21169,Locality approximation using time,2007,"Xipeng Shen,Jonathan Shaw,Brian Meeker,Chen Ding",1,0,0.0002713625391421164
21176,Hierarchical Language Models for Expert Finding in Enterprise Corpora,2006,"Desislava Petkova,W. Bruce Croft",2,0,0.0004493218495580068
21196,A semantic-based fully visual application for matchmaking and query refinement in B2C e-marketplaces,2006,"Simona Colucci,Tommaso Di Noia,Eugenio Di Sciascio,Francesco M. Donini,Azzurra Ragone,Raffaele Rizzi",0,1,0.00014655614853807745
21213,Native and Nonnative Speakers' Processing of a Miniature Version of Japanese as Revealed by ERPs,2005,"Jutta L. Mueller,Anja Hahne,Yugo Fujii,Angela D. Friederici",0,4,0.00014655614853807745
23108,Electrophysiological Signatures of Visual Lexical Processing: Open- and Closed-Class Words,1999,"Colin M. Brown,Peter Hagoort,Mariken Ter Keurs",2,0,0.00024016094149110665
35109,Syntactic Gender and Semantic Expectancy: ERPs Reveal Early Autonomy and Late Interaction,2000,"Thomas C. Gunter,Angela D. Friederici,Herbert Schriefers",7,1,0.0005923157827098669
30411,An Event-related fMRI Study of Artificial Grammar Learning in a Balanced Chunk Strength Design,2004,"Matthew D. Lieberman,Grace Y. Chang,Joan Chiao,Susan Y. Bookheimer,Barbara J. Knowlton",1,0,0.0001777577461890872
21217,Developing User Requirements for Visualizations of Literature Knowledge Domains,2006,"Sarah Faisal,Paul Cairns,Ann Blandford",1,0,0.0002713625391421164
21263,On the suitability of UML 2.0 activity diagrams for business process modelling,2006,"Nick Russell,Wil M. P. van der Aalst,Arthur H. M. ter Hofstede,Petia Wohed",1,0,0.0002713625391421164
21268,Further Dissociating the Processes Involved in Recognition Memory: An fMRI Study,2005,"Richard N. A. Henson,Michael Hornberger,Michael D. Rugg",0,3,0.00014655614853807745
30249,Confidence in Recognition Memory for Words: Dissociating Right Prefrontal Roles in Episodic Retrieval,2000,"R. N. A. Henson,M. D. Rugg,T. Shallice,R. J. Dolan",12,0,0.0012608847104791138
29755,Retrieval Success is Accompanied by Enhanced Activation in Anterior Prefrontal Cortex During Recognition Memory: An Event-Related fMRI Study,2000,"Kathleen B. McDermott,Todd C. Jones,Steven E. Petersen,Sarah K. Lageman,Henry L. Roediger, III",3,1,0.00023718936076243908
21277,An Efficient Attestation for Trustworthiness of Computing Platform,2006,"Xiao-Yong Li,Chang-Xiang Shen,Xiao-Dong Zuo",1,0,0.0002713625391421164
21279,"Grammaticality Judgment in Aphasia: Deficits Are Not Specific to Syntactic Structures, Aphasic Syndromes, or Lesion Sites",2004,"Stephen M. Wilson,Ayşe Pınar Saygın",0,1,0.00014655614853807745
25824,The Neurology of Empty Categories: Aphasics' Failure to Detect Ungrammaticality,1998,"Yosef Grodzinsky,Lisa Finkel",1,0,0.0002713625391421164
21285,The application of simulation methodology in a hospital's six sigma project,2005,"Martin J. Miller,David M. Ferrin",0,1,0.00014655614853807745
21286,Decision tree module within decision support simulation system,2004,"Mohamed Moussa,Janaka Y. Ruwanpura,George Jergeas",0,1,0.00014655614853807745
21303,Failed Suppression of Direct Visuomotor Activation in Parkinson's Disease,2001,"P. Praamstra,F. M. Plat",3,2,0.00047520815522783137
22173,Spatial S-R Compatibility with Centrally Presented Stimuli: An Event-Related Asymmetry Study on Dimensional Overlap,1999,"Edmund Wascher,Meike Reinhard,Bernd Wauschkuhn,Rolf Verleger",1,0,0.0003489439718857461
21314,View merging in the presence of incompleteness and inconsistency,2006,"Mehrdad Sabetzadeh,Steve Easterbrook",2,0,0.00039616892974615525
21319,Bridging Functional MR Images and Scientific Inference: Reproducibility Maps,2003,"Michelle Liou,Hong-Ren Su,Juin-Der Lee,Philip E. Cheng,Chien-Chih Huang,Chih-Hsin Tsai",1,1,0.00017151742665888524
21348,Collaborative use & design of interactive simulations,1999,"Alexander Repenning,Andri Ioannidou,Jonathan Phillips",1,0,0.00020895934384009693
21350,The Influence of Memory Load Upon Delay-Interval Activity in a Working-Memory Task: An Event-Related Functional MRI Study,2000,"Amishi P. Jha,Gregory McCarthy",4,0,0.0005108833742332366
21387,Does Prosopagnosia Take the Eyes Out of Face Representations? Evidence for a Defect in Representing Diagnostic Facial Information following Brain Damage,2005,"Roberto Caldara,Philippe Schyns,Eugène Mayer,Marie L. Smith,Frédéric Gosselin,Bruno Rossion",0,5,0.00014655614853807745
31858,Detailed Exploration of Face-related Processing in Congenital Prosopagnosia: 1. Behavioral Findings,2005,"Marlene Behrmann,Galia Avidan,Jonathan J. Marotta,Rutie Kimchi",2,5,0.00019708514431891064
23170,Perceptual Expertise Effects Are Not All or None: Spatially Limited Perceptual Expertise for Faces in a Case of Prosopagnosia,2006,"Cindy M. Bukach,Daniel N. Bub,Isabel Gauthier,Michael J. Tarr",1,1,0.00017151742665888524
22186,Semantic and Visual Determinants of Face Recognition in a Prosopagnosic Patient,1998,"Mike J. Dixon,Daniel N. Bub,Martin Arguin",2,0,0.0002694267234482482
26709,Can Face Recognition Really be Dissociated from Object Recognition?,1999,Staff,7,0,0.00070896915559622
31429,Prosopagnosia as a Deficit in Encoding Curved Surface,2001,"Bruno Laeng,Verne S. Caviness",2,2,0.00022991310135973012
21400,Multi-site cooperative data stream analysis,2006,"Fred Douglis,Michael Branson,Kirsten Hildrum,Bin Rong,Fan Ye",2,0,0.0003337657344441358
21402,Transient Activity in the Human Calcarine Cortex During Visual-Mental Imagery: An Event-Related fMRI Study,2000,"Isabelle Klein,Anne-Lise Paradis,Jean-Baptiste Poline,Stephen M. Kosslyn,Denis Le Bihan",3,1,0.0004077197193566605
21412,Mechanisms of Eye Gaze Perception during Infancy,2004,"Teresa Farroni,Mark H. Johnson,Gergely Csibra",0,1,0.00014655614853807745
21416,Stereo Vision in Structured Environments by Consistent Semi-Global Matching,2006,Heiko Hirschmuller,1,0,0.00018815827873942378
21428,A Parametric Approach to Orthographic Processing in the Brain: An fMRI Study,2000,"M.-A. Tagamets,Jared M. Novick,Maria L. Chalmers,Rhonda B. Friedman",9,0,0.0008297553156083431
21442,Simulating users to support the design of activity management systems,2005,"Julie S. Weber,Martha E. Pollack",0,1,0.00014655614853807745
23387,Exploring the constraints of human behavior representation,2004,"John C. Giordano,Paul F. Reynolds, Jr.,David C. Brogan",1,0,0.0002713625391421164
21444,What agents can achieve under incomplete information,2006,"Wojciech Jamroga,Thomas Ågotnes",1,1,0.0008585365456570766
27378,Knowing how to play: uniform choices in logics of agency,2006,"Andreas Herzig,Nicolas Troquard",1,1,0.0008585365456570766
21471,Predicting component failures at design time,2006,"Adrian Schröter,Thomas Zimmermann,Andreas Zeller",1,0,0.00018815827873942378
21472,Support Vector Machines Based Active Learning for the Relevance Feedback Document Retrieval,2006,"Takashi Onoda,Hiroshi Murata,Seiji Yamada",1,0,0.0002713625391421164
21531,Visualizing coercible simulations,2004,"Joseph C. Carnahan,Paul F. Reynolds, Jr.,David C. Brogan",1,0,0.00023553580374602271
21486,Solving Markov Random Fields using Second Order Cone Programming Relaxations,2006,"M. Pawan Kumar,P. H. S. Torr,A. Zisserman",1,0,0.00020895934384009693
21500,Using Talking Heads for Real-Time Virtual Videophone in Wireless Networks,2006,"Yang Xiao,Max H. Garzon,Michael Nolan",0,2,0.00014655614853807745
29021,EMPATH: A Neural Network that Categorizes Facial Expressions,2002,"Matthew N. Dailey,Garrison W. Cottrell,Curtis Padgett,Ralph Adolphs",2,0,0.0003337657344441358
21523,Parietal Lobe Contribution to Mental Rotation Demonstrated with rTMS,2003,"Irina M. Harris,Carlo Miniussi",1,2,0.00020895934384009693
28108,Graded Functional Activation in the Visuospatial System with the Amount of Task Demand,1999,"P. A. Carpenter,M. A. Just,T. A. Keller,W. Eddy,K. Thulborn",10,0,0.0009469322301890445
23662,Motor Area Activity During Mental Rotation Studied by Time-Resolved Single-Trial fMRI,2000,"Wolfgang Richter,Ray Somorjai,Randy Summers,Mark Jarmasz,Ravi S. Menon,Joseph S. Gati,Apostolos P. Georgopoulos,Carola Tegeler,Kamil Ugurbil,Seong-Gi Kim",8,0,0.0010156599499193963
21538,Route Reservation in Ad Hoc Wireless Networks,2007,"Sooksan Panichpapiboon,Gianluigi Ferrari,Nawaporn Wisitpongphan,Ozan K. Tonguz",0,1,0.00014655614853807745
25716,Optimal Transmit Power in Wireless Sensor Networks,2006,"Sooksan Panichpapiboon,Gianluigi Ferrari,Ozan K. Tonguz",1,0,0.0002713625391421164
21539,Coherence Ordering for Ring-based Chip Multiprocessors,2006,"Michael R. Marty,Mark D. Hill",0,1,0.00014655614853807745
30783,IPC Considered Harmful for Multiprocessor Workloads,2006,"Alaa R. Alameldeen,David A. Wood",1,0,0.0002713625391421164
21545,Assessing security threats of looping constructs,2007,Pasquale Malacaria,2,0,0.0002963238172629241
21568,Depth and breadth away from the desktop: the optimal information hierarchy for mobile use,2006,"Arjan Geven,Reinhard Sefelin,Manfred Tscheligi",1,0,0.00020895934384009693
21569,Cerebellar Contributions to Motor Timing: A PET Study of Auditory and Visual Rhythm Reproduction,1998,"V. B. Penhune,R. J. Zatorre,A. C. Evans",3,0,0.00045857212504817464
21574,"Towards Traceability across Sovereign, Distributed RFID Databases",2006,"Rakesh Agrawal,Alvin Cheung,Karin Kailing,Stefan Schonauer",1,0,0.00018815827873942378
21579,A Cortical Mechanism for Binding in Visual Working Memory,2001,"Antonino Raffone,Gezinus Wolters",2,0,0.00025056147404144325
21584,Encoding Information Flow in Haskell,2006,"Peng Li,Steve Zdancewic",1,0,0.00017151742665888524
21589,An empirical study of groupware support for distributed software architecture evaluation process,2006,"Muhammad Ali Babar,Barbara Kitchenham,Liming Zhu,Ian Gorton,Ross Jeffery",2,0,0.00039616892974615525
21592,Trust Negotiations with Customizable Anonymity,2006,"Anna Cinzia Squicciarini,Abhilasha Barghav-Spantzel,Elisa Bertino,Elena Ferrari,Indrakshi Ray",1,0,0.00017151742665888524
21600,UML-based multiprocessor SoC design framework,2006,"Tero Kangas,Petri Kukkala,Heikki Orsila,Erno Salminen,Marko Hännikäinen,Timo D. Hämäläinen,Jouni Riihimäki,Kimmo Kuusilinna",3,0,0.00039616892974615525
21618,Mesostructure from Specularity,2006,"Tongbo Chen,Michael Goesele,Hans-Peter Seidel",1,0,0.0002713625391421164
21628,Testing for Dual Brain Processing Routes in Reading: A Direct Contrast of Chinese Character and Pinyin Reading Using fMRI,2002,"Yiping Chen,Shimin Fu,Susan D. Iversen,Steve M. Smith,Paul M. Matthews",0,1,0.00014655614853807745
21643,Characterization of a Real Internet Radio Service,2006,"David Melendi,Manuel Vilas,Roberto Garcia,Xabiel G. Paneda,Victor Garcia",1,0,0.00020895934384009693
21652,Default-Mode Activity during a Passive Sensory Task: Uncoupled from Deactivation but Impacting Activation,2004,"Michael D. Greicius,Vinod Menon",2,2,0.00022976040894077008
24945,Deactivation of Sensory-Specific Cortex by Cross-Modal Stimuli,2002,"Paul J. Laurienti,Jonathan H. Burdette,Mark T. Wallace,Yi-Fen Yen,Aaron S. Field,Barry E. Stein",5,0,0.00043576442264085764
31011,A Parametric Manipulation of Factors Affecting Task-induced Deactivation in Functional Neuroimaging,2003,"Kristen A. Mckiernan,Jacqueline N. Kaufman,Jane Kucera-thompson,Jeffrey R. Binder",11,2,0.0010211711714027793
21657,Prefrontal Cortex Activity Associated with Source Monitoring in a Working Memory Task,2004,Karen J. Mitchell,3,2,0.00024225154360166303
26720,Lateralization of Prefrontal Activity during Episodic Memory Retrieval: Evidence for the Production-Monitoring Hypothesis,2003,"Roberto Cabeza,Jill K. Locantore,Nicole D. Anderson",7,2,0.0005795072285853151
22897,fMRI Evidence for Separable and Lateralized Prefrontal Memory Monitoring Processes,2004,Ian G. Dobbins,4,3,0.00034034943126846006
21660,Phonotactic Knowledge and Lexical&ndash;Semantic Processing in One-year-olds: Brain Responses to Words and Nonsense Words in Picture Contexts,2005,"Manuela Friedrich,Angela D. Friederici",0,4,0.00014655614853807745
22587,N400-like Semantic Incongruity Effect in 19-Month-Olds: Processing Known Words in Picture Contexts,2004,"Manuela Friedrich,Angela D. Friederici",2,2,0.00019855881128976035
31433,Brain Signatures of Syntactic and Semantic Processes during Children's Language Development,2004,"Anja Hahne,Korinna Eckstein,Angela D. Friederici",3,1,0.00026096200659177975
34727,Language Experience and the Organization of Brain Activity to Phonetically Similar Words: ERP Evidence from 14- and 20-Month-Olds,2004,"Debra L. Mills,Chantel Prat,Renate Zangl,Christine L. Stager,Helen J. Neville,Janet F. Werker",1,0,0.0001777577461890872
21673,The Role of Anterior Cingulate Cortex in Working Memory is Shaped by Functional Connectivity,2005,"Agatha Lenartowicz,Anthony R. Mcintosh",0,2,0.00014655614853807745
24775,Anterior Cingulate and the Monitoring of Response Conflict: Evidence from an fMRI Study of Overt Verb Generation,2000,"Deanna M. Barch,Todd S. Braver,Fred W. Sabb,Douglas C. Noll",5,0,0.0006190047444357346
31918,Multiple Movement Representations in the Human Brain: An Event-Related fMRI Study,2002,"Ivan Toni,Nadim J. Shah,Gereon R. Fink,Daniel Thoenissen,Richard E. Passingham,Karl Zilles",2,2,0.00023392062196090472
21681,On the efficiency of fluid simulation of networks,2006,"Daniel R. Figueiredo,Benyuan Liu,Yang Guo,Jim Kurose,Don Towsley",1,0,0.0002713625391421164
21683,LinkClus: efficient clustering via heterogeneous semantic links,2006,"Xiaoxin Yin,Jiawei Han,Philip S. Yu",1,0,0.0002713625391421164
21693,A measurement-based model for estimating transmission capacity in a wireless mesh network,2006,"Anand Kashyap,Samrat Ganguly,Samir Das",0,1,0.00014655614853807745
24778,Measurement-based models of delivery and interference in static wireless networks,2006,"Charles Reis,Ratul Mahajan,Maya Rodrig,David Wetherall,John Zahorjan",2,0,0.0003337657344441358
21704,Interactive Processing of Sensory Input and Motor Output in the Human Hippocampus,1999,"C. D. Tesche,J. Karhu",0,1,0.00014655614853807745
31147,Cortical-Hippocampal Auditory Processing Identified by Magnetoencephalography,1998,"Nobuyuki Nishitani,Takashi Nagamine,Naohito Fujiwara,Shogo Yazawa,Hiroshi Shibasaki",1,0,0.0002713625391421164
21709,Rethinking Feelings: An fMRI Study of the Cognitive Regulation of Emotion,2002,"Kevin N. Ochsner,Silvia A. Bunge,James J. Gross,John D. E. Gabrieli",5,1,0.0003767790920533348
30566,The Emotional Modulation of Cognitive Processing: An fMRI Study,2000,"Joseph R. Simpson,Dost &OUML;ngür,Erbil Akbudak,Thomas E. Conturo,John M. Ollinger,Abraham Z. Snyder,Debra A. Gusnard,Marcus E. Raichle",2,0,0.0005298703653752375
21716,"Is the Fusiform Face Area Specialized for Faces, Individuation, or Expert Individuation?",2004,"Gillian Rhodes,Graham Byatt,Patricia T. Michie,Aina Puce",1,0,0.00022325930151815364
21717,Brain Areas Specific for Attentional Load in a Motion-Tracking Task,2001,"Jorge Jovicich,Robert J. Peters,Christof Koch,Jochen Braun,Linda Chang,Thomas Ernst",0,1,0.00014655614853807745
21753,How to build valid and credible simulation models,2005,Averill M. Law,1,2,0.00020895934384009693
21756,Electrophysiological Dissociation of Picture Versus Word Encoding: The Distinctiveness Heuristic as a Retrieval Orientation,2005,"Andrew E. Budson,Daniel B. J. Droller,Chad S. Dodson,Daniel L. Schacter,Michael D. Rugg,Philip J. Holcomb,Kirk R. Daffner",1,3,0.00016438563291008303
27518,Retrieval Orientation and the Control of Recollection,2003,"Jane E. Herron,Michael D. Rugg",4,3,0.0003670579342057019
